5	Lesson:	Files:				Reviewed, status:	Notes:	Keywords:
		https://www.engageny.org/file/38131/download/math-g6-m1-topic-a-lesson-3-student.docx?token=SwlI1DWU	Grade 6 Mathematics Module 1, Topic A, Lesson 3: Student Version (166.72 KB)			YES		
		https://www.engageny.org/file/38141/download/math-g6-m1-topic-a-lesson-3-teacher.docx?token=doLpbsNT	Grade 6 Mathematics Module 1, Topic A, Lesson 3: Teacher Version (368.61 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-lesson-4							
		https://www.engageny.org/file/38166/download/math-g6-m1-topic-a-lesson-4-student.pdf?token=GR8p3A5O	Grade 6 Mathematics Module 1, Topic A, Lesson 4: Student Version (499.16 KB)			YES		
		https://www.engageny.org/file/38181/download/math-g6-m1-topic-a-lesson-4-teacher.pdf?token=SVoS-db3	Grade 6 Mathematics Module 1, Topic A, Lesson 4: Teacher Version (760.06 KB)			YES		
		https://www.engageny.org/file/38186/download/math-g6-m1-topic-a-lesson-4-student.docx?token=MtsQV0JP	Grade 6 Mathematics Module 1, Topic A, Lesson 4: Student Version (185.35 KB)			YES		
		https://www.engageny.org/file/38196/download/math-g6-m1-topic-a-lesson-4-teacher.docx?token=11pWQpTq	Grade 6 Mathematics Module 1, Topic A, Lesson 4: Teacher Version (301.77 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-lesson-5							
		https://www.engageny.org/file/38241/download/math-g6-m1-topic-a-lesson-5-student.pdf?token=NT8N_BIc	Grade 6 Mathematics Module 1, Topic A, Lesson 5: Student Version (494.67 KB)			YES		
		https://www.engageny.org/file/38246/download/math-g6-m1-topic-a-lesson-5-teacher.pdf?token=QBNpCMBp	Grade 6 Mathematics Module 1, Topic A, Lesson 5: Teacher Version (623.45 KB)			YES		
		https://www.engageny.org/file/38256/download/math-g6-m1-topic-a-lesson-5-student.docx?token=q5P6roGG	Grade 6 Mathematics Module 1, Topic A, Lesson 5: Student Version (182.83 KB)			YES		
		https://www.engageny.org/file/38266/download/math-g6-m1-topic-a-lesson-5-teacher.docx?token=UgxtFQWU	Grade 6 Mathematics Module 1, Topic A, Lesson 5: Teacher Version (253.61 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-lesson-6							
		https://www.engageny.org/file/38446/download/math-g6-m1-topic-a-lesson-6-student.pdf?token=0YQ_kZcm	Grade 6 Mathematics Module 1, Topic A, Lesson 6: Student Version (490.78 KB)			YES		
		https://www.engageny.org/file/38461/download/math-g6-m1-topic-a-lesson-6-teacher.pdf?token=LN6yjBoL	Grade 6 Mathematics Module 1, Topic A, Lesson 6: Teacher Version (629.59 KB)			YES		
		https://www.engageny.org/file/38476/download/math-g6-m1-topic-a-lesson-6-student.docx?token=1taLuFY4	Grade 6 Mathematics Module 1, Topic A, Lesson 6: Student Version (188.07 KB)			YES		
		https://www.engageny.org/file/38481/download/math-g6-m1-topic-a-lesson-6-teacher.docx?token=TkqbUeF6	Grade 6 Mathematics Module 1, Topic A, Lesson 6: Teacher Version (234.09 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-lesson-7							
		https://www.engageny.org/file/38521/download/math-g6-m1-topic-a-lesson-7-student.pdf?token=0qSi8tSR	Grade 6 Mathematics Module 1, Topic A, Lesson 7: Student Version (508.2 KB)			YES		
		https://www.engageny.org/file/38526/download/math-g6-m1-topic-a-lesson-7-teacher.pdf?token=XyIgDwxo	Grade 6 Mathematics Module 1, Topic A, Lesson 7: Teacher Version (680.44 KB)			YES		
		https://www.engageny.org/file/38531/download/math-g6-m1-topic-a-lesson-7-student.docx?token=Gr26oC9R	Grade 6 Mathematics Module 1, Topic A, Lesson 7: Student Version (228.4 KB)			YES		
		https://www.engageny.org/file/38536/download/math-g6-m1-topic-a-lesson-7-teacher.docx?token=hTI3VQHJ	Grade 6 Mathematics Module 1, Topic A, Lesson 7: Teacher Version (228.92 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-lesson-8							
		https://www.engageny.org/file/38546/download/math-g6-m1-topic-a-lesson-8-student.pdf?token=pUHBSzuE	Grade 6 Mathematics Module 1, Topic A, Lesson 8: Student Version (504.57 KB)			YES		
		https://www.engageny.org/file/38551/download/math-g6-m1-topic-a-lesson-8-teacher.pdf?token=ANPrKaiJ	Grade 6 Mathematics Module 1, Topic A, Lesson 8: Teacher Version (650.49 KB)			YES		
		https://www.engageny.org/file/38556/download/math-g6-m1-topic-a-lesson-8-student.docx?token=nNrr_LcW	Grade 6 Mathematics Module 1, Topic A, Lesson 8: Student Version (191.21 KB)			YES		
		https://www.engageny.org/file/38561/download/math-g6-m1-topic-a-lesson-8-teacher.docx?token=xol0zGfp	Grade 6 Mathematics Module 1, Topic A, Lesson 8: Teacher Version (236.93 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-b-lesson-9							
		https://www.engageny.org/file/38571/download/math-g6-m1-topic-b-lesson-9-student.pdf?token=Zffi-dXw	Grade 6 Mathematics Module 1, Topic B, Lesson 9: Student Version (535.37 KB)			YES		
		https://www.engageny.org/file/38581/download/math-g6-m1-topic-b-lesson-9-teacher.pdf?token=9dktY51a	Grade 6 Mathematics Module 1, Topic B, Lesson 9: Teacher Version (650.44 KB)			YES		
		https://www.engageny.org/file/38586/download/math-g6-m1-topic-b-lesson-9-student.docx?token=wB8DoBfG	Grade 6 Mathematics Module 1, Topic B, Lesson 9: Student Version (187.73 KB)			YES		
		https://www.engageny.org/file/38591/download/math-g6-m1-topic-b-lesson-9-teacher.docx?token=R9R6XkA0	Grade 6 Mathematics Module 1, Topic B, Lesson 9: Teacher Version (236.83 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-b-lesson-10							
		https://www.engageny.org/file/38601/download/math-g6-m1-topic-b-lesson-10-student.pdf?token=4PpeQbaq	Grade 6 Mathematics Module 1, Topic B, Lesson 10: Student Version (443.36 KB)			YES		
		https://www.engageny.org/file/38606/download/math-g6-m1-topic-b-lesson-10-teacher.pdf?token=7h-4L2da	Grade 6 Mathematics Module 1, Topic B, Lesson 10: Teacher Version (726.09 KB)			YES		
		https://www.engageny.org/file/38611/download/math-g6-m1-topic-b-lesson-10-student.docx?token=OdOl1DvO	Grade 6 Mathematics Module 1, Topic B, Lesson 10: Student Version (204.53 KB)			YES		
		https://www.engageny.org/file/38616/download/math-g6-m1-topic-b-lesson-10-teacher.docx?token=bQjRSNSj	Grade 6 Mathematics Module 1, Topic B, Lesson 10: Teacher Version (262.7 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-b-lesson-11							
		https://www.engageny.org/file/38626/download/math-g6-m1-topic-b-lesson-11-student.pdf?token=oj34_VXg	Grade 6 Mathematics Module 1, Topic B, Lesson 11: Student Version (537.24 KB)			YES		
		https://www.engageny.org/file/38631/download/math-g6-m1-topic-b-lesson-11-teacher.pdf?token=9aeSwC8-	Grade 6 Mathematics Module 1, Topic B, Lesson 11: Teacher Version (717.87 KB)			YES		
		https://www.engageny.org/file/38636/download/math-g6-m1-topic-b-lesson-11-student.docx?token=12c3jD-J	Grade 6 Mathematics Module 1, Topic B, Lesson 11: Student Version (148 KB)			YES		
		https://www.engageny.org/file/38641/download/math-g6-m1-topic-b-lesson-11-teacher.docx?token=gyU1gkzA	Grade 6 Mathematics Module 1, Topic B, Lesson 11: Teacher Version (278.88 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-b-lesson-12							
		https://www.engageny.org/file/38651/download/math-g6-m1-topic-b-lesson-12-student.pdf?token=-adpLSOb	Grade 6 Mathematics Module 1, Topic B, Lesson 12: Student Version (485.63 KB)			YES	Missing exercise 1 because it involves using ratio cards and moving around in the classroom.  It's a little weird that it starts with exercise 2.	
		https://www.engageny.org/file/38656/download/math-g6-m1-topic-b-lesson-12-teacher.pdf?token=W93HxoAh	Grade 6 Mathematics Module 1, Topic B, Lesson 12: Teacher Version (819.95 KB)			YES		
		https://www.engageny.org/file/38661/download/math-g6-m1-topic-b-lesson-12-student.docx?token=p3Ll-bkP	Grade 6 Mathematics Module 1, Topic B, Lesson 12: Student Version (185.46 KB)			YES		
		https://www.engageny.org/file/38666/download/math-g6-m1-topic-b-lesson-12-teacher.docx?token=k6xpdiX_	Grade 6 Mathematics Module 1, Topic B, Lesson 12: Teacher Version (303.34 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-b-lesson-13							
		https://www.engageny.org/file/38676/download/math-g6-m1-topic-b-lesson-13-student.pdf?token=ZBgCuYiT	Grade 6 Mathematics Module 1, Topic B, Lesson 13: Student Version (582.25 KB)			YES		
		https://www.engageny.org/file/38681/download/math-g6-m1-topic-b-lesson-13-teacher.pdf?token=--oy883z	Grade 6 Mathematics Module 1, Topic B, Lesson 13: Teacher Version (991.87 KB)			YES		
		https://www.engageny.org/file/38686/download/math-g6-m1-topic-b-lesson-13-student.docx?token=8sGFdWNx	Grade 6 Mathematics Module 1, Topic B, Lesson 13: Student Version (239.24 KB)			YES		
		https://www.engageny.org/file/38691/download/math-g6-m1-topic-b-lesson-13-teacher.docx?token=k7QKrktw	Grade 6 Mathematics Module 1, Topic B, Lesson 13: Teacher Version (221.5 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-b-lesson-14							
		https://www.engageny.org/file/39816/download/math-g6-m1-topic-b-lesson-14-student.pdf?token=R2rnIrgG	Grade 6 Mathematics Module 1, Topic B, Lesson 14: Student Version (677.24 KB)			YES		
		https://www.engageny.org/file/106196/download/math-g6-m1-topic-b-lesson-14-teacher.pdf?token=JSyvlI8l	Grade 6 Mathematics Module 1, Topic B, Lesson 14: Teacher Version (1019.33 KB)			YES		
		https://www.engageny.org/file/39826/download/math-g6-m1-topic-b-lesson-14-student.docx?token=7n1x1fQ9	Grade 6 Mathematics Module 1, Topic B, Lesson 14: Student Version (257.94 KB)			YES		
		https://www.engageny.org/file/39831/download/math-g6-m1-topic-b-lesson-14-teacher.docx?token=dmCYuGmu	Grade 6 Mathematics Module 1, Topic B, Lesson 14: Teacher Version (664.49 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-b-lesson-15							
		https://www.engageny.org/file/39841/download/math-g6-m1-topic-b-lesson-15-student.pdf?token=zS_88mMQ	Grade 6 Mathematics Module 1, Topic B, Lesson 15: Student Version (624.36 KB)			YES		
		https://www.engageny.org/file/39846/download/math-g6-m1-topic-b-lesson-15-teacher.pdf?token=geF-Vcgw	Grade 6 Mathematics Module 1, Topic B, Lesson 15: Teacher Version (1.08 MB)			YES		
		https://www.engageny.org/file/39866/download/math-g6-m1-topic-b-lesson-15-student.docx?token=fjUbFPe4	Grade 6 Mathematics Module 1, Topic B, Lesson 15: Student Version (245.14 KB)			YES		
		https://www.engageny.org/file/39871/download/math-g6-m1-topic-b-lesson-15-teacher.docx?token=gPhE46CG	Grade 6 Mathematics Module 1, Topic B, Lesson 15: Teacher Version (656.32 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-16							
		https://www.engageny.org/file/39886/download/math-g6-m1-topic-c-lesson-16-student.pdf?token=ZOR_z4Zs	Grade 6 Mathematics Module 1, Topic C, Lesson 16: Student Version (500.42 KB)			YES		
		https://www.engageny.org/file/39891/download/math-g6-m1-topic-c-lesson-16-teacher.pdf?token=cLXBGIiU	Grade 6 Mathematics Module 1, Topic C, Lesson 16: Teacher Version (632.37 KB)			YES		
		https://www.engageny.org/file/39906/download/math-g6-m1-topic-c-lesson-16-student.docx?token=WOR8jqrs	Grade 6 Mathematics Module 1, Topic C, Lesson 16: Student Version (185.78 KB)			YES		
		https://www.engageny.org/file/39941/download/math-g6-m1-topic-c-lesson-16-teacher.docx?token=KqymOn44	Grade 6 Mathematics Module 1, Topic C, Lesson 16: Teacher Version (231.1 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-17							
		https://www.engageny.org/file/39966/download/math-g6-m1-topic-c-lesson-17-student.pdf?token=9putSuzM	Grade 6 Mathematics Module 1, Topic C, Lesson 17: Student Version (543.92 KB)			YES		
		https://www.engageny.org/file/39976/download/math-g6-m1-topic-c-lesson-17-teacher.pdf?token=3eylw_Qr	Grade 6 Mathematics Module 1, Topic C, Lesson 17: Teacher Version (780.55 KB)			YES		
		https://www.engageny.org/file/39981/download/math-g6-m1-topic-c-lesson-17-student.docx?token=NxnvNflQ	Grade 6 Mathematics Module 1, Topic C, Lesson 17: Student Version (202.32 KB)			YES		
		https://www.engageny.org/file/39986/download/math-g6-m1-topic-c-lesson-17-teacher.docx?token=Lk65FVwZ	Grade 6 Mathematics Module 1, Topic C, Lesson 17: Teacher Version (304.48 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-18							
		https://www.engageny.org/file/40021/download/math-g6-m1-topic-c-lesson-18-student.pdf?token=JdphspsJ	Grade 6 Mathematics Module 1, Topic C, Lesson 18: Student Version (411.23 KB)			NO	Has some great/useable exercises, but the first one involves going to stations and completing work in a table.	
		https://www.engageny.org/file/40026/download/math-g6-m1-topic-c-lesson-18-teacher.pdf?token=3SBM3IjA	Grade 6 Mathematics Module 1, Topic C, Lesson 18: Teacher Version (624.66 KB)			NO		
		https://www.engageny.org/file/40031/download/math-g6-m1-topic-c-lesson-18-student.docx?token=KWiUEWIp	Grade 6 Mathematics Module 1, Topic C, Lesson 18: Student Version (183.21 KB)			NO		
		https://www.engageny.org/file/40036/download/math-g6-m1-topic-c-lesson-18-teacher.docx?token=KAqdFXEV	Grade 6 Mathematics Module 1, Topic C, Lesson 18: Teacher Version (207.41 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-19							
		https://www.engageny.org/file/39996/download/math-g6-m1-topic-c-lesson-19-student.pdf?token=f0et0AJx	Grade 6 Mathematics Module 1, Topic C, Lesson 19: Student Version (572.6 KB)			YES		
		https://www.engageny.org/file/40006/download/math-g6-m1-topic-c-lesson-19-student.docx?token=mgDfh5al	Grade 6 Mathematics Module 1, Topic C, Lesson 19: Student Version (335.87 KB)			YES		
		https://www.engageny.org/file/106201/download/math-g6-m1-topic-c-lesson-19-teacher.pdf?token=p3nqUX-N	Grade 6 Mathematics Module 1, Topic C, Lesson 19: Teacher Version (1.09 MB)			YES		
		https://www.engageny.org/file/106206/download/math-g6-m1-topic-c-lesson-19-teacher.docx?token=SBTkFXTd	Grade 6 Mathematics Module 1, Topic C, Lesson 19: Teacher Version (656.01 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-20							
		https://www.engageny.org/file/40046/download/math-g6-m1-topic-c-lesson-20-student.pdf?token=1qiMmbZN	Grade 6 Mathematics Module 1, Topic C, Lesson 20: Student Version (621.72 KB)			NO	Lots of great problems.  It would be best to remove the first bit of the lesson that refers to taking notes from an exit ticket.	
		https://www.engageny.org/file/40051/download/math-g6-m1-topic-c-lesson-20-teacher.pdf?token=GO3FeUvo	Grade 6 Mathematics Module 1, Topic C, Lesson 20: Teacher Version (769.88 KB)			NO		
		https://www.engageny.org/file/40056/download/math-g6-m1-topic-c-lesson-20-student.docx?token=CgtY0uIM	Grade 6 Mathematics Module 1, Topic C, Lesson 20: Student Version (355.49 KB)			NO		
		https://www.engageny.org/file/40061/download/math-g6-m1-topic-c-lesson-20-teacher.docx?token=554tzi6x	Grade 6 Mathematics Module 1, Topic C, Lesson 20: Teacher Version (405.42 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-21							
		https://www.engageny.org/file/40071/download/math-g6-m1-topic-c-lesson-21-student.pdf?token=j62w1cGI	Grade 6 Mathematics Module 1, Topic C, Lesson 21: Student Version (511.05 KB)			NO	Great problems. Modifications need to be made for questions that refer to partner work.	
		https://www.engageny.org/file/40076/download/math-g6-m1-topic-c-lesson-21-teacher.pdf?token=xJjsDDXj	Grade 6 Mathematics Module 1, Topic C, Lesson 21: Teacher Version (662.25 KB)			NO		
		https://www.engageny.org/file/40081/download/math-g6-m1-topic-c-lesson-21-student.docx?token=8yi9mqvm	Grade 6 Mathematics Module 1, Topic C, Lesson 21: Student Version (186.74 KB)			NO		
		https://www.engageny.org/file/40086/download/math-g6-m1-topic-c-lesson-21-teacher.docx?token=QXzVoe5P	Grade 6 Mathematics Module 1, Topic C, Lesson 21: Teacher Version (222.81 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-22							
		https://www.engageny.org/file/40096/download/math-g6-m1-topic-c-lesson-22-student.pdf?token=F8ehId9k	Grade 6 Mathematics Module 1, Topic C, Lesson 22: Student Version (507.84 KB)			NO	Classwork sections refers to conferring wtih partner. The exercises and problem set are great!	
		https://www.engageny.org/file/40101/download/math-g6-m1-topic-c-lesson-22-teacher.pdf?token=stlVzNrJ	Grade 6 Mathematics Module 1, Topic C, Lesson 22: Teacher Version (652.89 KB)			NO		
		https://www.engageny.org/file/40106/download/math-g6-m1-topic-c-lesson-22-student.docx?token=uF-Imb0K	Grade 6 Mathematics Module 1, Topic C, Lesson 22: Student Version (186.05 KB)			NO		
		https://www.engageny.org/file/40111/download/math-g6-m1-topic-c-lesson-22-teacher.docx?token=Oj8YwKS0	Grade 6 Mathematics Module 1, Topic C, Lesson 22: Teacher Version (240.63 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-c-lesson-23							
		https://www.engageny.org/file/40121/download/math-g6-m1-topic-c-lesson-23-student.pdf?token=dm_ewl14	Grade 6 Mathematics Module 1, Topic C, Lesson 23: Student Version (426.14 KB)			NO	Examples in class work do not include enough information.  Teacher/tutor must provide more details.  The problem set is good though.	
		https://www.engageny.org/file/40126/download/math-g6-m1-topic-c-lesson-23-teacher.pdf?token=pTBNOiuv	Grade 6 Mathematics Module 1, Topic C, Lesson 23: Teacher Version (671.08 KB)			NO	*** I am slightly concerned about there being enough space to complete the problem set as these problems only have one line space between them.	
		https://www.engageny.org/file/40131/download/math-g6-m1-topic-c-lesson-23-student.docx?token=QoOIalCl	Grade 6 Mathematics Module 1, Topic C, Lesson 23: Student Version (184.23 KB)			NO		
		https://www.engageny.org/file/40136/download/math-g6-m1-topic-c-lesson-23-teacher.docx?token=ySqfaQo1	Grade 6 Mathematics Module 1, Topic C, Lesson 23: Teacher Version (228.39 KB)			NO		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-d-lesson-24							
		https://www.engageny.org/file/40146/download/math-g6-m1-topic-d-lesson-24-student.pdf?token=8J9cjOxC	Grade 6 Mathematics Module 1, Topic D, Lesson 24: Student Version (588.08 KB)			YES		
		https://www.engageny.org/file/40151/download/math-g6-m1-topic-d-lesson-24-teacher.pdf?token=73sn9vGk	Grade 6 Mathematics Module 1, Topic D, Lesson 24: Teacher Version (1010.64 KB)			YES		
		https://www.engageny.org/file/40156/download/math-g6-m1-topic-d-lesson-24-student.docx?token=-Kd6znD3	Grade 6 Mathematics Module 1, Topic D, Lesson 24: Student Version (247.25 KB)			YES		
		https://www.engageny.org/file/40161/download/math-g6-m1-topic-d-lesson-24-teacher.docx?token=FJwM1i9r	Grade 6 Mathematics Module 1, Topic D, Lesson 24: Teacher Version (335.33 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-d-lesson-25							
		https://www.engageny.org/file/40171/download/math-g6-m1-topic-d-lesson-25-student.pdf?token=WE6oMaIe	Grade 6 Mathematics Module 1, Topic D, Lesson 25: Student Version (611.58 KB)			YES		
		https://www.engageny.org/file/40176/download/math-g6-m1-topic-d-lesson-25-teacher.pdf?token=zT1PjqCf	Grade 6 Mathematics Module 1, Topic D, Lesson 25: Teacher Version (1021.22 KB)			YES		
		https://www.engageny.org/file/40181/download/math-g6-m1-topic-d-lesson-25-student.docx?token=vitVBGyo	Grade 6 Mathematics Module 1, Topic D, Lesson 25: Student Version (245.2 KB)			YES		
		https://www.engageny.org/file/40186/download/math-g6-m1-topic-d-lesson-25-teacher.docx?token=tvT-MDHV	Grade 6 Mathematics Module 1, Topic D, Lesson 25: Teacher Version (862.93 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-d-lesson-26							
		https://www.engageny.org/file/40196/download/math-g6-m1-topic-d-lesson-26-student.pdf?token=zSQuQUw8	Grade 6 Mathematics Module 1, Topic D, Lesson 26: Student Version (518.05 KB)			YES		
		https://www.engageny.org/file/40201/download/math-g6-m1-topic-d-lesson-26-teacher.pdf?token=ZbuZZv8S	Grade 6 Mathematics Module 1, Topic D, Lesson 26: Teacher Version (968.56 KB)			YES		
		https://www.engageny.org/file/40206/download/math-g6-m1-topic-d-lesson-26-student.docx?token=Qjp4MRi8	Grade 6 Mathematics Module 1, Topic D, Lesson 26: Student Version (227.93 KB)			YES		
		https://www.engageny.org/file/40211/download/math-g6-m1-topic-d-lesson-26-teacher.docx?token=LI2jdLPP	Grade 6 Mathematics Module 1, Topic D, Lesson 26: Teacher Version (263.44 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-d-lesson-27							
		https://www.engageny.org/file/40221/download/math-g6-m1-topic-d-lesson-27-student.pdf?token=Ms2VTY99	Grade 6 Mathematics Module 1, Topic D, Lesson 27: Student Version (579.51 KB)			YES		
		https://www.engageny.org/file/40226/download/math-g6-m1-topic-d-lesson-27-teacher.pdf?token=MkzoXgOd	Grade 6 Mathematics Module 1, Topic D, Lesson 27: Teacher Version (632.37 KB)			YES		
		https://www.engageny.org/file/40231/download/math-g6-m1-topic-d-lesson-27-student.docx?token=WtEtrMOx	Grade 6 Mathematics Module 1, Topic D, Lesson 27: Student Version (188.07 KB)			YES		
		https://www.engageny.org/file/40236/download/math-g6-m1-topic-d-lesson-27-teacher.docx?token=f6wCXaIf	Grade 6 Mathematics Module 1, Topic D, Lesson 27: Teacher Version (216.43 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-d-lesson-28							
		https://www.engageny.org/file/40246/download/math-g6-m1-topic-d-lesson-28-student.pdf?token=d44PnV2n	Grade 6 Mathematics Module 1, Topic D, Lesson 28: Student Version (406.15 KB)			YES		
		https://www.engageny.org/file/40251/download/math-g6-m1-topic-d-lesson-28-teacher.pdf?token=S0AK1f1n	Grade 6 Mathematics Module 1, Topic D, Lesson 28: Teacher Version (882.38 KB)			YES		
		https://www.engageny.org/file/40256/download/math-g6-m1-topic-d-lesson-28-student.docx?token=NY_42e3n	Grade 6 Mathematics Module 1, Topic D, Lesson 28: Student Version (183.72 KB)			YES		
		https://www.engageny.org/file/40261/download/math-g6-m1-topic-d-lesson-28-teacher.docx?token=gpv2YCdt	Grade 6 Mathematics Module 1, Topic D, Lesson 28: Teacher Version (202.95 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-1-topic-d-lesson-29							
		https://www.engageny.org/file/40271/download/math-g6-m1-topic-d-lesson-29-student.pdf?token=kRU6QCWy	Grade 6 Mathematics Module 1, Topic D, Lesson 29: Student Version (493.81 KB)			YES		
		https://www.engageny.org/file/40276/download/math-g6-m1-topic-d-lesson-29-teacher.pdf?token=Re-EMdiT	Grade 6 Mathematics Module 1, Topic D, Lesson 29: Teacher Version (620.63 KB)			YES		
		https://www.engageny.org/file/40286/download/math-g6-m1-topic-d-lesson-29-teacher.docx?token=sivhKtOs	Grade 6 Mathematics Module 1, Topic D, Lesson 29: Teacher Version (208.36 KB)			YES		
		https://www.engageny.org/file/112851/download/math-g6-m1-topic-d-lesson-29-student.docx?token=Ekqlf56_	Grade 6 Mathematics Module 1, Topic D, Lesson 29: Student Version (186.53 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-1							
		https://www.engageny.org/file/40296/download/math-g6-m2-topic-a-lesson-1-student.pdf?token=5ERBOJ17	Grade 6 Mathematics Module 2, Topic A, Lesson 1: Student Version (511.9 KB)			MAYBE	Contains examples, exercises, and problem set. I feel like the first question in the exercises is setup incorrectly and is confusing.  The rest of the lesson seems fine.	
		https://www.engageny.org/file/40301/download/math-g6-m2-topic-a-lesson-1-teacher.pdf?token=ONKCvj3I	Grade 6 Mathematics Module 2, Topic A, Lesson 1: Teacher Version (1.12 MB)			MAYBE		
		https://www.engageny.org/file/40306/download/math-g6-m2-topic-a-lesson-1-student.docx?token=CbmJh7FB	Grade 6 Mathematics Module 2, Topic A, Lesson 1: Student Version (183.15 KB)			MAYBE		
		https://www.engageny.org/file/40311/download/math-g6-m2-topic-a-lesson-1-teacher.docx?token=5LhaFnsq	Grade 6 Mathematics Module 2, Topic A, Lesson 1: Teacher Version (404.21 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-2							
		https://www.engageny.org/file/40321/download/math-g6-m2-topic-a-lesson-2-student.pdf?token=2yh7LgYs	Grade 6 Mathematics Module 2, Topic A, Lesson 2: Student Version (436.12 KB)			MAYBE	Might consider skipping first activity.	
		https://www.engageny.org/file/40326/download/math-g6-m2-topic-a-lesson-2-teacher.pdf?token=V3RjpTj0	Grade 6 Mathematics Module 2, Topic A, Lesson 2: Teacher Version (861.87 KB)			MAYBE		
		https://www.engageny.org/file/40331/download/math-g6-m2-topic-a-lesson-2-student.docx?token=cUrGsnfd	Grade 6 Mathematics Module 2, Topic A, Lesson 2: Student Version (186.28 KB)			MAYBE		
		https://www.engageny.org/file/40336/download/math-g6-m2-topic-a-lesson-2-teacher.docx?token=y71WfiXx	Grade 6 Mathematics Module 2, Topic A, Lesson 2: Teacher Version (493.23 KB)			MAYBE		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-3							
		https://www.engageny.org/file/40346/download/math-g6-m2-topic-a-lesson-3-student.pdf?token=XrORfvDh	Grade 6 Mathematics Module 2, Topic A, Lesson 3: Student Version (429.62 KB)			YES		
		https://www.engageny.org/file/40351/download/math-g6-m2-topic-a-lesson-3-teacher.pdf?token=koOEv1Yc	Grade 6 Mathematics Module 2, Topic A, Lesson 3: Teacher Version (841.09 KB)			YES		
		https://www.engageny.org/file/40356/download/math-g6-m2-topic-a-lesson-3-student.docx?token=dp2U3aEA	Grade 6 Mathematics Module 2, Topic A, Lesson 3: Student Version (185.83 KB)			YES		
		https://www.engageny.org/file/40361/download/math-g6-m2-topic-a-lesson-3-teacher.docx?token=TZqzvxyu	Grade 6 Mathematics Module 2, Topic A, Lesson 3: Teacher Version (399.33 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-4							
		https://www.engageny.org/file/40371/download/math-g6-m2-topic-a-lesson-4-student.pdf?token=j3JjkrKT	Grade 6 Mathematics Module 2, Topic A, Lesson 4: Student Version (429.39 KB)			YES		
		https://www.engageny.org/file/40376/download/math-g6-m2-topic-a-lesson-4-teacher.pdf?token=CJ4nvPYb	Grade 6 Mathematics Module 2, Topic A, Lesson 4: Teacher Version (858.55 KB)			YES		
		https://www.engageny.org/file/40381/download/math-g6-m2-topic-a-lesson-4-student.docx?token=o9xiPutL	Grade 6 Mathematics Module 2, Topic A, Lesson 4: Student Version (181.17 KB)			YES		
		https://www.engageny.org/file/40386/download/math-g6-m2-topic-a-lesson-4-teacher.docx?token=n-gIBun3	Grade 6 Mathematics Module 2, Topic A, Lesson 4: Teacher Version (475.72 KB)			YES		
	https://www.engageny.org/resource/grade-6-mathematics-module-2-topic-lesson-5							
		https://www.engageny.org/file/40396/download/math-g6-m2-topic-a-lesson-5-student.pdf?token=yJg3msjl	Grade 6 Mathematics Module 2, Topic A, Lesson 5: Student Version (599.03 KB)			MAYBE	Does refer to partner work -- I think tutor could easily be partner.	
